"","unigram","n"
"4724","youngin",3
"4725","zebras",3
"4726","aaaaah",2
"4727","aaaah",2
"4728","aall",2
"4729","abeating",2
"4730","abednego",2
"4731","ablack",2
"4732","abound",2
"4733","abroad",2
"4734","accelerate",2
"4735","accusation",2
"4736","acres",2
"4737","adarlin",2
"4738","addin",2
"4739","admiral",2
"4740","adorable",2
"4741","adorn",2
"4742","adventurer",2
"4743","advices",2
"4744","aechoin",2
"4745","afadin",2
"4746","afire",2
"4747","aflashin",2
"4748","againthat",2
"4749","agent",2
"4750","ahhahahahahoo",2
"4751","ahhhhhhh",2
"4752","ahold",2
"4753","ahole",2
"4754","ahora",2
"4755","airport",2
"4756","aiyayaya",2
"4757","alabam",2
"4758","alabammy",2
"4759","aladdin",2
"4760","alcohol",2
"4761","alert",2
"4762","algiers",2
"4763","alien",2
"4764","align",2
"4765","alittle",2
"4766","alliance",2
"4767","alongside",2
"4768","alyin",2
"4769","amend",2
"4770","amherst",2
"4771","amid",2
"4772","ammo",2
"4773","amusement",2
"4774","anarchy",2
"4775","andalusia",2
"4776","anderson",2
"4777","andrews",2
"4778","angle",2
"4779","ankles",2
"4780","annihilate",2
"4781","anticipate",2
"4782","ants",2
"4783","anyplace",2
"4784","apoundin",2
"4785","apparently",2
"4786","appellation",2
"4787","applaud",2
"4788","aprayin",2
"4789","apuru",2
"4790","arcade",2
"4791","arena",2
"4792","argue",2
"4793","ariding",2
"4794","armful",2
"4795","artytart",2
"4796","ashine",2
"4797","asleeping",2
"4798","assail",2
"4799","asylum",2
"4800","athlone",2
"4801","atomic",2
"4802","attempt",2
"4803","attend",2
"4804","attic",2
"4805","attraction",2
"4806","attractive",2
"4807","audience",2
"4808","aught",2
"4809","australia",2
"4810","avantgarde",2
"4811","avec",2
"4812","avoid",2
"4813","awant",2
"4814","awastin",2
"4815","awaytake",2
"4816","awhere",2
"4817","awon",2
"4818","axis",2
"4819","bach",2
"4820","backyard",2
"4821","bacon",2
"4822","baddest",2
"4823","baghdad",2
"4824","bahamas",2
"4825","bahd",2
"4826","bangin",2
"4827","banish",2
"4828","banjos",2
"4829","banker",2
"4830","bankin",2
"4831","banner",2
"4832","banquet",2
"4833","baptist",2
"4834","baptize",2
"4835","barbecue",2
"4836","barcelona",2
"4837","barely",2
"4838","barge",2
"4839","barnum",2
"4840","barroom",2
"4841","basket",2
"4842","basketball",2
"4843","bastards",2
"4844","bathe",2
"4845","bayin",2
"4846","bayonet",2
"4847","beaters",2
"4848","beatle",2
"4849","beaucoup",2
"4850","bed",2
"4851","beemer",2
"4852","behaviour",2
"4853","behinds",2
"4854","belief",2
"4855","belmonts",2
"4856","bench",2
"4857","benedictus",2
"4858","berserk",2
"4859","besame",2
"4860","bet",2
"4861","betcha",2
"4862","betrayal",2
"4863","beyon",2
"4864","bigtalkin",2
"4865","bike",2
"4866","billboard",2
"4867","billionaire",2
"4868","biscuits",2
"4869","bitchin",2
"4870","blackness",2
"4871","blades",2
"4872","blaina",2
"4873","blend",2
"4874","blinder",2
"4875","bling",2
"4876","blissfulness",2
"4877","blister",2
"4878","bloodhounds",2
"4879","bloomin",2
"4880","blouse",2
"4881","bluer",2
"4882","blurry",2
"4883","blush",2
"4884","boar",2
"4885","bogues",2
"4886","bolo",2
"4887","bolt",2
"4888","bombay",2
"4889","bonaparte",2
"4890","boney",2
"4891","bong",2
"4892","bonsi",2
"4893","boobies",2
"4894","boogiewoogie",2
"4895","boola",2
"4896","boon",2
"4897","boostin",2
"4898","bootlegger",2
"4899","booze",2
"4900","bottom",2
"4901","boughs",2
"4902","boulders",2
"4903","bountiful",2
"4904","bouta",2
"4905","box",2
"4906","boxcar",2
"4907","boyle",2
"4908","boysenberry",2
"4909","brainless",2
"4910","brake",2
"4911","brakers",2
"4912","brambly",2
"4913","bravest",2
"4914","brawny",2
"4915","breakers",2
"4916","breaktime",2
"4917","breakup",2
"4918","bredren",2
"4919","bricks",2
"4920","brightness",2
"4921","brink",2
"4922","broadway",2
"4923","brokenhearted",2
"4924","broker",2
"4925","brooky",2
"4926","broom",2
"4927","budge",2
"4928","buffalo",2
"4929","bugle",2
"4930","bullshit",2
"4931","bumper",2
"4932","bundle",2
"4933","buttercup",2
"4934","buyers",2
"4935","buzzards",2
"4936","byrd",2
"4937","byways",2
"4938","cabbage",2
"4939","cabin",2
"4940","cactus",2
"4941","cajun",2
"4942","caldron",2
"4943","calendar",2
"4944","calloway",2
"4945","calmly",2
"4946","camouflage",2
"4947","campfire",2
"4948","cana",2
"4949","cancer",2
"4950","cantor",2
"4951","canyons",2
"4952","cardboard",2
"4953","carmichael",2
"4954","carne",2
"4955","carnivals",2
"4956","cartel",2
"4957","casanova",2
"4958","casino",2
"4959","casket",2
"4960","catchin",2
"4961","catfish",2
"4962","catholic",2
"4963","catlle",2
"4964","cattin",2
"4965","cauldron",2
"4966","caymanas",2
"4967","ceilings",2
"4968","celebration",2
"4969","censor",2
"4970","center",2
"4971","centigrade",2
"4972","centipede",2
"4973","centuries",2
"4974","champion",2
"4975","changeschanging",2
"4976","chaperone",2
"4977","chapter",2
"4978","chasin",2
"4979","chateau",2
"4980","cheapen",2
"4981","cheater",2
"4982","cheep",2
"4983","cheerleader",2
"4984","cheese",2
"4985","chef",2
"4986","chemical",2
"4987","cheree",2
"4988","chieftain",2
"4989","chimney",2
"4990","chompin",2
"4991","choochoo",2
"4992","chores",2
"4993","christmases",2
"4994","chubby",2
"4995","cigar",2
"4996","ciorciolini",2
"4997","civil",2
"4998","civilization",2
"4999","clamp",2
"5000","clan",2
"5001","clash",2
"5002","claymore",2
"5003","cleaners",2
"5004","cleave",2
"5005","clicketyclack",2
"5006","cliffs",2
"5007","climate",2
"5008","clinch",2
"5009","clinic",2
"5010","clone",2
"5011","closely",2
"5012","coaltit",2
"5013","cobra",2
"5014","cockpit",2
"5015","cod",2
"5016","collard",2
"5017","collide",2
"5018","colonel",2
"5019","combination",2
"5020","comer",2
"5021","comewhatmay",2
"5022","commercials",2
"5023","commission",2
"5024","commit",2
"5025","commodore",2
"5026","communications",2
"5027","como",2
"5028","compassion",2
"5029","complex",2
"5030","complication",2
"5031","compliment",2
"5032","composition",2
"5033","comrade",2
"5034","conclude",2
"5035","conclusions",2
"5036","confide",2
"5037","confine",2
"5038","confront",2
"5039","confusions",2
"5040","connection",2
"5041","connoisseur",2
"5042","consideration",2
"5043","constricator",2
"5044","continually",2
"5045","contrite",2
"5046","convalescence",2
"5047","convertible",2
"5048","conviction",2
"5049","cooke",2
"5050","cooler",2
"5051","coop",2
"5052","copper",2
"5053","cornbread",2
"5054","cornflake",2
"5055","corpse",2
"5056","corpses",2
"5057","cough",2
"5058","coulda",2
"5059","courageous",2
"5060","courtesy",2
"5061","courthouse",2
"5062","cowbells",2
"5063","cower",2
"5064","coyot",2
"5065","coyoteeeeee",2
"5066","crackers",2
"5067","crackle",2
"5068","crease",2
"5069","creative",2
"5070","creator",2
"5071","creature",2
"5072","creatures",2
"5073","creek",2
"5074","crimes",2
"5075","crip",2
"5076","cripple",2
"5077","cripplin",2
"5078","crocodile",2
"5079","crocus",2
"5080","crosby",2
"5081","crosseyed",2
"5082","crossroads",2
"5083","crouch",2
"5084","crucial",2
"5085","cruelest",2
"5086","cuban",2
"5087","cuckoo",2
"5088","cultivator",2
"5089","cuor",2
"5090","curacao",2
"5091","curly",2
"5092","current",2
"5093","custard",2
"5094","custody",2
"5095","cutoffs",2
"5096","daddyo",2
"5097","dadoop",2
"5098","dagger",2
"5099","dam",2
"5100","damnable",2
"5101","dancehall",2
"5102","dancer",2
"5103","dangers",2
"5104","dangle",2
"5105","darken",2
"5106","darks",2
"5107","data",2
"5108","daughters",2
"5109","daze",2
"5110","deacon",2
"5111","dealers",2
"5112","deathly",2
"5113","debate",2
"5114","debts",2
"5115","deceit",2
"5116","deceivin",2
"5117","decline",2
"5118","dedication",2
"5119","defence",2
"5120","defenseless",2
"5121","defensive",2
"5122","dejection",2
"5123","delightful",2
"5124","dells",2
"5125","demo",2
"5126","denn",2
"5127","denver",2
"5128","derive",2
"5129","dern",2
"5130","describe",2
"5131","desperate",2
"5132","destination",2
"5133","devilish",2
"5134","devilla",2
"5135","devr",2
"5136","dibby",2
"5137","dich",2
"5138","dickens",2
"5139","diddle",2
"5140","diesel",2
"5141","diesels",2
"5142","differ",2
"5143","differently",2
"5144","difficult",2
"5145","dike",2
"5146","dimension",2
"5147","dimple",2
"5148","dinero",2
"5149","dingdong",2
"5150","disappointment",2
"5151","discard",2
"5152","disciples",2
"5153","disconnect",2
"5154","discreet",2
"5155","discreetly",2
"5156","discuss",2
"5157","disneyland",2
"5158","dispair",2
"5159","displace",2
"5160","disposition",2
"5161","distinguish",2
"5162","distroy",2
"5163","dododo",2
"5164","doggie",2
"5165","doggoned",2
"5166","doggs",2
"5167","doky",2
"5168","dolled",2
"5169","dominus",2
"5170","donde",2
"5171","dontcha",2
"5172","doooo",2
"5173","dopest",2
"5174","doth",2
"5175","dotill",2
"5176","downfall",2
"5177","doze",2
"5178","drab",2
"5179","dragonflies",2
"5180","dram",2
"5181","drawers",2
"5182","drawl",2
"5183","dreja",2
"5184","drinker",2
"5185","drivein",2
"5186","driveway",2
"5187","dropout",2
"5188","drought",2
"5189","drunkard",2
"5190","dual",2
"5191","duel",2
"5192","dump",2
"5193","dumpty",2
"5194","dun",2
"5195","dunce",2
"5196","dunk",2
"5197","dwellingplaces",2
"5198","earthquake",2
"5199","eaves",2
"5200","economic",2
"5201","edelodalade",2
"5202","edit",2
"5203","edwards",2
"5204","eerie",2
"5205","egg",2
"5206","egos",2
"5207","egyptian",2
"5208","ehooh",2
"5209","election",2
"5210","electrify",2
"5211","elegant",2
"5212","elements",2
"5213","ellington",2
"5214","elves",2
"5215","emergency",2
"5216","eminem",2
"5217","employer",2
"5218","emptyhearted",2
"5219","endlessly",2
"5220","engagement",2
"5221","engineer",2
"5222","engross",2
"5223","entertain",2
"5224","entertainment",2
"5225","epidemic",2
"5226","erupt",2
"5227","erykah",2
"5228","escalade",2
"5229","escapin",2
"5230","estate",2
"5231","ether",2
"5232","european",2
"5233","evergreentrees",2
"5234","evers",2
"5235","everythin",2
"5236","everywehere",2
"5237","everywherewhere",2
"5238","eveyone",2
"5239","exaggerate",2
"5240","exceptional",2
"5241","excitement",2
"5242","execute",2
"5243","exhaust",2
"5244","expression",2
"5245","eyebrows",2
"5246","eyelashes",2
"5247","eynsfordhill",2
"5248","faaaster",2
"5249","facebook",2
"5250","facelift",2
"5251","facin",2
"5252","factories",2
"5253","factr",2
"5254","fader",2
"5255","fads",2
"5256","fafafafafa",2
"5257","fahrenheit",2
"5258","faithfully",2
"5259","faithless",2
"5260","falcon",2
"5261","falsetto",2
"5262","falter",2
"5263","falz",2
"5264","famed",2
"5265","farewells",2
"5266","fateful",2
"5267","fatter",2
"5268","february",2
"5269","federal",2
"5270","feeble",2
"5271","feedin",2
"5272","festive",2
"5273","fiend",2
"5274","fierce",2
"5275","fiftytwo",2
"5276","fighter",2
"5277","filla",2
"5278","film",2
"5279","finesse",2
"5280","finetooth",2
"5281","fingernails",2
"5282","finnan",2
"5283","firstclass",2
"5284","fittin",2
"5285","flake",2
"5286","flapjacks",2
"5287","flatten",2
"5288","flatter",2
"5289","flavour",2
"5290","flea",2
"5291","flick",2
"5292","flit",2
"5293","flue",2
"5294","flyin",2
"5295","foam",2
"5296","followfollow",2
"5297","folly",2
"5298","fonder",2
"5299","fondly",2
"5300","foolishly",2
"5301","footstep",2
"5302","forego",2
"5303","forehead",2
"5304","forgetful",2
"5305","forgiveness",2
"5306","fortunes",2
"5307","fosse",2
"5308","foundationed",2
"5309","fourleaf",2
"5310","fowl",2
"5311","fragment",2
"5312","fragrance",2
"5313","fraid",2
"5314","frail",2
"5315","frantic",2
"5316","freakin",2
"5317","freeseeking",2
"5318","freshly",2
"5319","frightful",2
"5320","fringe",2
"5321","frolic",2
"5322","froma",2
"5323","fruitless",2
"5324","frustrations",2
"5325","fullest",2
"5326","function",2
"5327","fundamental",2
"5328","funnies",2
"5329","funniest",2
"5330","furnish",2
"5331","furrow",2
"5332","furs",2
"5333","fusion",2
"5334","gabor",2
"5335","gallantry",2
"5336","garbage",2
"5337","gas",2
"5338","gash",2
"5339","gaters",2
"5340","gatersville",2
"5341","gats",2
"5342","gaucho",2
"5343","gazette",2
"5344","generally",2
"5345","gentler",2
"5346","germs",2
"5347","giants",2
"5348","giraffes",2
"5349","girlchild",2
"5350","girlfriends",2
"5351","girlhood",2
"5352","girly",2
"5353","giver",2
"5354","glades",2
"5355","glamorous",2
"5356","gloamin",2
"5357","global",2
"5358","goats",2
"5359","godspeed",2
"5360","gogetter",2
"5361","gogo",2
"5362","goods",2
"5363","goodwill",2
"5364","goof",2
"5365","google",2
"5366","gorilla",2
"5367","gosh",2
"5368","graduate",2
"5369","graduations",2
"5370","granite",2
"5371","grape",2
"5372","grapes",2
"5373","greenback",2
"5374","grenades",2
"5375","groupie",2
"5376","growin",2
"5377","grownups",2
"5378","gtatrust",2
"5379","gull",2
"5380","gurgle",2
"5381","gurrubi",2
"5382","haã",2
"5383","hack",2
"5384","haddie",2
"5385","haffi",2
"5386","haggard",2
"5387","hahahaha",2
"5388","haiti",2
"5389","halfmast",2
"5390","halfwracked",2
"5391","haloed",2
"5392","halos",2
"5393","halt",2
"5394","hancock",2
"5395","handmade",2
"5396","handstand",2
"5397","hangups",2
"5398","harden",2
"5399","hardware",2
"5400","harsh",2
"5401","haste",2
"5402","hatch",2
"5403","hatchback",2
"5404","hatred",2
"5405","havana",2
"5406","hawkins",2
"5407","haystack",2
"5408","hazard",2
"5409","hazy",2
"5410","heartbeats",2
"5411","heartbreaks",2
"5412","heartful",2
"5413","hearth",2
"5414","heaters",2
"5415","heifer",2
"5416","heifers",2
"5417","heighten",2
"5418","hellcat",2
"5419","hellish",2
"5420","hellos",2
"5421","helsing",2
"5422","hendrix",2
"5423","hennessy",2
"5424","hier",2
"5425","hifi",2
"5426","highbred",2
"5427","highbrow",2
"5428","highly",2
"5429","hillbilly",2
"5430","hillsides",2
"5431","hilltop",2
"5432","hinaus",2
"5433","hindu",2
"5434","hint",2
"5435","hire",2
"5436","hisself",2
"5437","hiya",2
"5438","holland",2
"5439","homeboy",2
"5440","homely",2
"5441","homework",2
"5442","homicide",2
"5443","hondas",2
"5444","honey",2
"5445","honeybees",2
"5446","honeycomb",2
"5447","hooahoohooh",2
"5448","hoochiecoo",2
"5449","hoodoo",2
"5450","hoof",2
"5451","hooky",2
"5452","hoooold",2
"5453","hoot",2
"5454","hopefully",2
"5455","hopkins",2
"5456","hopscotch",2
"5457","horrible",2
"5458","hospital",2
"5459","hottest",2
"5460","hotwired",2
"5461","howi",2
"5462","howow",2
"5463","howshe",2
"5464","huckle",2
"5465","huddle",2
"5466","hull",2
"5467","humiliate",2
"5468","humor",2
"5469","hunny",2
"5470","hurrah",2
"5471","hurryin",2
"5472","hustler",2
"5473","hustlers",2
"5474","hutton",2
"5475","hydra",2
"5476","hymn",2
"5477","ican",2
"5478","ice",2
"5479","identity",2
"5480","idol",2
"5481","ignorant",2
"5482","ikwan",2
"5483","ilia",2
"5484","iller",2
"5485","iman",2
"5486","imitation",2
"5487","immune",2
"5488","impact",2
"5489","implore",2
"5490","import",2
"5491","impress",2
"5492","impression",2
"5493","improvisation",2
"5494","improvise",2
"5495","incision",2
"5496","incredible",2
"5497","inda",2
"5498","indifferent",2
"5499","individual",2
"5500","induction",2
"5501","industrial",2
"5502","inevitable",2
"5503","infantile",2
"5504","infinity",2
"5505","inflame",2
"5506","inherit",2
"5507","inhibition",2
"5508","inkspots",2
"5509","innercity",2
"5510","insecure",2
"5511","insincere",2
"5512","inspect",2
"5513","inspirational",2
"5514","intention",2
"5515","intentions",2
"5516","interview",2
"5517","intimate",2
"5518","intuition",2
"5519","invincible",2
"5520","invisible",2
"5521","ipoku",2
"5522","irritation",2
"5523","iscariot",2
"5524","isnt",2
"5525","isolation",2
"5526","issue",2
"5527","iwer",2
"5528","jael",2
"5529","jahbible",2
"5530","jailbreak",2
"5531","jailer",2
"5532","jaw",2
"5533","jaybird",2
"5534","jaycee",2
"5535","jays",2
"5536","jeer",2
"5537","jersey",2
"5538","jews",2
"5539","jimi",2
"5540","jinglin",2
"5541","jiver",2
"5542","jivin",2
"5543","joee",2
"5544","johns",2
"5545","jolson",2
"5546","joocybrah",2
"5547","jostle",2
"5548","judgement",2
"5549","juicy",2
"5550","julep",2
"5551","julys",2
"5552","jumpy",2
"5553","junk",2
"5554","justify",2
"5555","justus",2
"5556","juvenile",2
"5557","kaching",2
"5558","karate",2
"5559","kerchiefs",2
"5560","kicker",2
"5561","kiddies",2
"5562","kiddin",2
"5563","killah",2
"5564","killers",2
"5565","kinky",2
"5566","klan",2
"5567","kneehigh",2
"5568","knob",2
"5569","knuckle",2
"5570","kook",2
"5571","kung",2
"5572","kuru",2
"5573","kush",2
"5574","kyser",2
"5575","lackadayde",2
"5576","lade",2
"5577","ladeda",2
"5578","laflare",2
"5579","lagoon",2
"5580","landlord",2
"5581","landscape",2
"5582","landswe",2
"5583","langford",2
"5584","language",2
"5585","larger",2
"5586","latin",2
"5587","laundry",2
"5588","lavish",2
"5589","lawd",2
"5590","lawns",2
"5591","laze",2
"5592","lenoir",2
"5593","lesbian",2
"5594","letlet",2
"5595","lettin",2
"5596","libs",2
"5597","liege",2
"5598","lifeless",2
"5599","lighthouse",2
"5600","lilies",2
"5601","limousines",2
"5602","limp",2
"5603","liner",2
"5604","ling",2
"5605","lions",2
"5606","loathe",2
"5607","loesser",2
"5608","log",2
"5609","logic",2
"5610","lonesomeville",2
"5611","longest",2
"5612","longtime",2
"5613","lonley",2
"5614","lookahere",2
"5615","lookie",2
"5616","loosin",2
"5617","lotion",2
"5618","louisiana",2
"5619","loveth",2
"5620","lovewell",2
"5621","lowin",2
"5622","loyal",2
"5623","loyalty",2
"5624","lullabye",2
"5625","lunceford",2
"5626","luster",2
"5627","luxury",2
"5628","magazines",2
"5629","maggots",2
"5630","mahal",2
"5631","mainline",2
"5632","makebelief",2
"5633","makers",2
"5634","manager",2
"5635","mandrake",2
"5636","maneuver",2
"5637","manmade",2
"5638","manners",2
"5639","manure",2
"5640","map",2
"5641","masquerade",2
"5642","massacre",2
"5643","masterpiece",2
"5644","masthead",2
"5645","matadors",2
"5646","mathis",2
"5647","mayne",2
"5648","maytime",2
"5649","mccarty",2
"5650","meals",2
"5651","meanin",2
"5652","mechanical",2
"5653","medgar",2
"5654","medina",2
"5655","meditation",2
"5656","meek",2
"5657","megaphones",2
"5658","mein",2
"5659","memba",2
"5660","memorial",2
"5661","mentality",2
"5662","mentally",2
"5663","meoh",2
"5664","mephistopheles",2
"5665","merrygoround",2
"5666","merthyr",2
"5667","meshach",2
"5668","mesmerize",2
"5669","methuselah",2
"5670","metro",2
"5671","mets",2
"5672","mexicans",2
"5673","miami",2
"5674","mickeys",2
"5675","mics",2
"5676","midday",2
"5677","midget",2
"5678","midst",2
"5679","midwest",2
"5680","midwestern",2
"5681","mightymighty",2
"5682","milan",2
"5683","military",2
"5684","millennium",2
"5685","miniature",2
"5686","minimum",2
"5687","minister",2
"5688","minor",2
"5689","misfortune",2
"5690","missile",2
"5691","missiles",2
"5692","missles",2
"5693","mitchy",2
"5694","mmmmmmm",2
"5695","mmmmmmmm",2
"5696","mmymymymymymy",2
"5697","moanin",2
"5698","mobile",2
"5699","mocho",2
"5700","mockery",2
"5701","moka",2
"5702","moke",2
"5703","mommies",2
"5704","mongrel",2
"5705","monitor",2
